DO_139|Discrete Onput 139|0|0|139|ok|failed|
DO_140|Discrete Onput 140|0|0|140|closed|open|
DO_141|Discrete Onput 141|0|0|141|off|on|
DO_142|Discrete Onput 142|0|0|142|ok|alarm|
DO_143|Discrete Onput 143|0|0|143|ok|failed|
DO_144|Discrete Onput 144|0|0|144|closed|open|
DO_145|Discrete Onput 145|0|0|145|off|on|
DO_146|Discrete Onput 146|0|0|146|ok|alarm|
DO_147|Discrete Onput 147|0|0|147|ok|failed|
DO_148|Discrete Onput 148|0|0|148|closed|open|
DO_149|Discrete Onput 149|0|0|149|off|on|
DO_150|Discrete Onput 150|0|0|150|ok|alarm|
DO_151|Discrete Onput 151|0|0|151|ok|failed|
DO_152|Discrete Onput 152|0|0|152|closed|open|
DO_153|Discrete Onput 153|0|0|153|off|on|
DO_154|Discrete Onput 154|0|0|154|ok|alarm|
DO_155|Discrete Onput 155|0|0|155|ok|failed|
DO_156|Discrete Onput 156|0|0|156|closed|open|
DO_157|Discrete Onput 157|0|0|157|off|on|
DO_158|Discrete Onput 158|0|0|158|ok|alarm|
DO_159|Discrete Onput 159|0|0|159|ok|failed|
DO_160|Discrete Onput 160|0|0|160|closed|open|
DO_161|Discrete Onput 161|0|0|161|off|on|
DO_162|Discrete Onput 162|0|0|162|ok|alarm|
DO_163|Discrete Onput 163|0|0|163|ok|failed|
DO_164|Discrete Onput 164|0|0|164|closed|open|
DO_165|Discrete Onput 165|0|0|165|off|on|
DO_166|Discrete Onput 166|0|0|166|ok|alarm|
DO_167|Discrete Onput 167|0|0|167|ok|failed|
DO_168|Discrete Onput 168|0|0|168|closed|open|
DO_169|Discrete Onput 169|0|0|169|off|on|
DO_170|Discrete Onput 170|0|0|170|ok|alarm|
DO_171|Discrete Onput 171|0|0|171|ok|failed|
DO_172|Discrete Onput 172|0|0|172|closed|open|
DO_173|Discrete Onput 173|0|0|173|off|on|
DO_174|Discrete Onput 174|0|0|174|ok|alarm|
DO_175|Discrete Onput 175|0|0|175|ok|failed|
DO_176|Discrete Onput 176|0|0|176|closed|open|
DO_177|Discrete Onput 177|0|0|177|off|on|
DO_178|Discrete Onput 178|0|0|178|ok|alarm|
DO_179|Discrete Onput 179|0|0|179|ok|failed|
DO_180|Discrete Onput 180|0|0|180|closed|open|
DO_181|Discrete Onput 181|0|0|181|off|on|
DO_182|Discrete Onput 182|0|0|182|ok|alarm|
DO_183|Discrete Onput 183|0|0|183|ok|failed|
DO_184|Discrete Onput 184|0|0|184|closed|open|
DO_185|Discrete Onput 185|0|0|185|off|on|
DO_186|Discrete Onput 186|0|0|186|ok|alarm|
DO_187|Discrete Onput 187|0|0|187|ok|failed|
DO_188|Discrete Onput 188|0|0|188|closed|open|
DO_189|Discrete Onput 189|0|0|189|off|on|
DO_190|Discrete Onput 190|0|0|190|ok|alarm|
DO_191|Discrete Onput 191|0|0|191|ok|failed|
DO_192|Discrete Onput 192|0|0|192|closed|open|
DO_193|Discrete Onput 193|0|0|193|off|on|
DO_194|Discrete Onput 194|0|0|194|ok|alarm|
DO_195|Discrete Onput 195|0|0|195|ok|failed|
DO_196|Discrete Onput 196|0|0|196|closed|open|
DO_197|Discrete Onput 197|0|0|197|off|on|
DO_198|Discrete Onput 198|0|0|198|ok|alarm|
DO_199|Discrete Onput 199|0|0|199|ok|failed|
DO_200|Discrete Onput 200|0|0|200|closed|open|
DO_201|Discrete Onput 201|0|0|201|off|on|
DO_202|Discrete Onput 202|0|0|202|ok|alarm|
DO_203|Discrete Onput 203|0|0|203|ok|failed|
DO_204|Discrete Onput 204|0|0|204|closed|open|
DO_205|Discrete Onput 205|0|0|205|off|on|
DO_206|Discrete Onput 206|0|0|206|ok|alarm|
DO_207|Discrete Onput 207|0|0|207|ok|failed|
DO_208|Discrete Onput 208|0|0|208|closed|open|
DO_209|Discrete Onput 209|0|0|209|off|on|
DO_210|Discrete Onput 210|0|0|210|ok|alarm|
DO_211|Discrete Onput 211|0|0|211|ok|failed|
DO_212|Discrete Onput 212|0|0|212|closed|open|
DO_213|Discrete Onput 213|0|0|213|off|on|
DO_214|Discrete Onput 214|0|0|214|ok|alarm|
DO_215|Discrete Onput 215|0|0|215|ok|failed|
DO_216|Discrete Onput 216|0|0|216|closed|open|
DO_217|Discrete Onput 217|0|0|217|off|on|
DO_218|Discrete Onput 218|0|0|218|ok|alarm|
DO_219|Discrete Onput 219|0|0|219|ok|failed|
DO_220|Discrete Onput 220|0|0|220|closed|open|
DO_221|Discrete Onput 221|0|0|221|off|on|
DO_222|Discrete Onput 222|0|0|222|ok|alarm|
DO_223|Discrete Onput 223|0|0|223|ok|failed|
DO_224|Discrete Onput 224|0|0|224|closed|open|
DO_225|Discrete Onput 225|0|0|225|off|on|
DO_226|Discrete Onput 226|0|0|226|ok|alarm|
DO_227|Discrete Onput 227|0|0|227|ok|failed|
DO_228|Discrete Onput 228|0|0|228|closed|open|
DO_229|Discrete Onput 229|0|0|229|off|on|
DO_230|Discrete Onput 230|0|0|230|ok|alarm|
DO_231|Discrete Onput 231|0|0|231|ok|failed|
DO_232|Discrete Onput 232|0|0|232|closed|open|
DO_233|Discrete Onput 233|0|0|233|off|on|
DO_234|Discrete Onput 234|0|0|234|ok|alarm|
DO_235|Discrete Onput 235|0|0|235|ok|failed|
DO_236|Discrete Onput 236|0|0|236|closed|open|
DO_237|Discrete Onput 237|0|0|237|off|on|
DO_238|Discrete Onput 238|0|0|238|ok|alarm|
DO_239|Discrete Onput 239|0|0|239|ok|failed|
DO_240|Discrete Onput 240|0|0|240|closed|open|
DO_241|Discrete Onput 241|0|0|241|off|on|
DO_242|Discrete Onput 242|0|0|242|ok|alarm|
DO_243|Discrete Onput 243|0|0|243|ok|failed|
DO_244|Discrete Onput 244|0|0|244|closed|open|
DO_245|Discrete Onput 245|0|0|245|off|on|
DO_246|Discrete Onput 246|0|0|246|ok|alarm|
DO_247|Discrete Onput 247|0|0|247|ok|failed|
DO_248|Discrete Onput 248|0|0|248|closed|open|
DO_249|Discrete Onput 249|0|0|249|off|on|
DO_250|Discrete Onput 250|0|0|250|ok|alarm|
DO_251|Discrete Onput 251|0|0|251|ok|failed|
DO_252|Discrete Onput 252|0|0|252|closed|open|
DO_253|Discrete Onput 253|0|0|253|off|on|
DO_254|Discrete Onput 254|0|0|254|ok|alarm|
DO_255|Discrete Onput 255|0|0|255|ok|failed|
DO_256|Discrete Onput 256|0|0|256|closed|open|
DO_257|Discrete Onput 257|0|0|257|off|on|
DO_258|Discrete Onput 258|0|0|258|ok|alarm|
DO_259|Discrete Onput 259|0|0|259|ok|failed|
DO_260|Discrete Onput 260|0|0|260|closed|open|
DO_261|Discrete Onput 261|0|0|261|off|on|
DO_262|Discrete Onput 262|0|0|262|ok|alarm|
DO_263|Discrete Onput 263|0|0|263|ok|failed|
DO_264|Discrete Onput 264|0|0|264|closed|open|
DO_265|Discrete Onput 265|0|0|265|off|on|
DO_266|Discrete Onput 266|0|0|266|ok|alarm|
DO_267|Discrete Onput 267|0|0|267|ok|failed|
DO_268|Discrete Onput 268|0|0|268|closed|open|
DO_269|Discrete Onput 269|0|0|269|off|on|
DO_270|Discrete Onput 270|0|0|270|ok|alarm|
DO_271|Discrete Onput 271|0|0|271|ok|failed|
DO_272|Discrete Onput 272|0|0|272|closed|open|
DO_273|Discrete Onput 273|0|0|273|off|on|
DO_274|Discrete Onput 274|0|0|274|ok|alarm|
DO_275|Discrete Onput 275|0|0|275|ok|failed|
DO_276|Discrete Onput 276|0|0|276|closed|open|
DO_277|Discrete Onput 277|0|0|277|off|on|
DO_278|Discrete Onput 278|0|0|278|ok|alarm|
DO_279|Discrete Onput 279|0|0|279|ok|failed|
DO_280|Discrete Onput 280|0|0|280|closed|open|
DO_281|Discrete Onput 281|0|0|281|off|on|
DO_282|Discrete Onput 282|0|0|282|ok|alarm|
DO_283|Discrete Onput 283|0|0|283|ok|failed|
DO_284|Discrete Onput 284|0|0|284|closed|open|
DO_285|Discrete Onput 285|0|0|285|off|on|
DO_286|Discrete Onput 286|0|0|286|ok|alarm|
DO_287|Discrete Onput 287|0|0|287|ok|failed|
DO_288|Discrete Onput 288|0|0|288|closed|open|
DO_289|Discrete Onput 289|0|0|289|off|on|
DO_290|Discrete Onput 290|0|0|290|ok|alarm|
DO_291|Discrete Onput 291|0|0|291|ok|failed|
DO_292|Discrete Onput 292|0|0|292|closed|open|
DO_293|Discrete Onput 293|0|0|293|off|on|
DO_294|Discrete Onput 294|0|0|294|ok|alarm|
DO_295|Discrete Onput 295|0|0|295|ok|failed|
DO_296|Discrete Onput 296|0|0|296|closed|open|
DO_297|Discrete Onput 297|0|0|297|off|on|
DO_298|Discrete Onput 298|0|0|298|ok|alarm|
DO_299|Discrete Onput 299|0|0|299|ok|failed|
